"FIPS","Admin2","Province_State","Country_Region","Last_Update","Lat","Long_","Confirmed","Deaths","Recovered","Active","Combined_Key","Incidence_Rate","Case.Fatality_Ratio"
42073,"Lawrence","Pennsylvania","US","2020-09-10",40.99206278,-80.33393706,479,21,0,458,"Lawrence, Pennsylvania, US",560.155299840958,4.38413361169102
42075,"Lebanon","Pennsylvania","US","2020-09-10",40.36680311,-76.45651841,1788,57,0,1731,"Lebanon, Pennsylvania, US",1260.9931378841,3.18791946308725
42077,"Lehigh","Pennsylvania","US","2020-09-10",40.6154815,-75.59435245,5329,345,0,4984,"Lehigh, Pennsylvania, US",1442.92994113474,6.47401013323325
42079,"Luzerne","Pennsylvania","US","2020-09-10",41.17823008,-75.98447579,3910,189,0,3721,"Luzerne, Pennsylvania, US",1231.81808157723,4.83375959079284
42081,"Lycoming","Pennsylvania","US","2020-09-10",41.34310539,-77.06629984,568,23,0,545,"Lycoming, Pennsylvania, US",501.328343586439,4.04929577464789
42083,"McKean","Pennsylvania","US","2020-09-10",41.80938602,-78.56478358,44,2,0,42,"McKean, Pennsylvania, US",108.307692307692,4.54545454545455
42085,"Mercer","Pennsylvania","US","2020-09-10",41.30248872,-80.25816981,612,13,0,599,"Mercer, Pennsylvania, US",559.292294195058,2.12418300653595
42087,"Mifflin","Pennsylvania","US","2020-09-10",40.61116939,-77.61070738,176,1,0,175,"Mifflin, Pennsylvania, US",381.464302743942,0.568181818181818
42089,"Monroe","Pennsylvania","US","2020-09-10",41.05934058,-75.34031025,1747,129,0,1618,"Monroe, Pennsylvania, US",1026.01147582383,7.38408700629651
42091,"Montgomery","Pennsylvania","US","2020-09-10",40.21053671,-75.36652296,11475,864,0,10611,"Montgomery, Pennsylvania, US",1381.00768429984,7.52941176470588
42093,"Montour","Pennsylvania","US","2020-09-10",41.03023987,-76.66345939,154,5,0,149,"Montour, Pennsylvania, US",844.761382336808,3.24675324675325
42095,"Northampton","Pennsylvania","US","2020-09-10",40.75182733,-75.30471829,4186,302,0,3884,"Northampton, Pennsylvania, US",1371.17775193671,7.21452460582895
42097,"Northumberland","Pennsylvania","US","2020-09-10",40.84785433,-76.70798222,773,40,0,733,"Northumberland, Pennsylvania, US",850.918617835166,5.17464424320828
42099,"Perry","Pennsylvania","US","2020-09-10",40.40206612,-77.26297447,184,6,0,178,"Perry, Pennsylvania, US",397.648686030429,3.26086956521739
42101,"Philadelphia","Pennsylvania","US","2020-09-10",40.00338507,-75.1379271,34742,1763,0,32979,"Philadelphia, Pennsylvania, US",2193.21946588017,5.07454953658396
42103,"Pike","Pennsylvania","US","2020-09-10",41.33155042,-75.03208106,548,21,0,527,"Pike, Pennsylvania, US",981.920478775825,3.83211678832117
42105,"Potter","Pennsylvania","US","2020-09-10",41.74471626,-77.89559864,25,0,0,25,"Potter, Pennsylvania, US",151.27677598935,0
42107,"Schuylkill","Pennsylvania","US","2020-09-10",40.70497338,-76.2150785,1023,51,0,972,"Schuylkill, Pennsylvania, US",723.689330003749,4.98533724340176
42109,"Snyder","Pennsylvania","US","2020-09-10",40.77129231,-77.06840691,191,3,0,188,"Snyder, Pennsylvania, US",473.100168433568,1.57068062827225
42111,"Somerset","Pennsylvania","US","2020-09-10",39.97172723,-79.02699593,186,3,0,183,"Somerset, Pennsylvania, US",253.243835691043,1.61290322580645
42113,"Sullivan","Pennsylvania","US","2020-09-10",41.44634738,-76.51246591,10,0,0,10,"Sullivan, Pennsylvania, US",164.853280580284,0
42115,"Susquehanna","Pennsylvania","US","2020-09-10",41.82147784,-75.80071959,284,28,0,256,"Susquehanna, Pennsylvania, US",704.225352112676,9.85915492957746
42117,"Tioga","Pennsylvania","US","2020-09-10",41.77255149,-77.25433032,50,3,0,47,"Tioga, Pennsylvania, US",123.180015274322,6
90042,"Unassigned","Pennsylvania","US","2020-09-10",NA,NA,0,0,0,0,"Unassigned, Pennsylvania, US",NA,NA
42119,"Union","Pennsylvania","US","2020-09-10",40.96188846,-77.05996014,411,6,0,405,"Union, Pennsylvania, US",914.898826881553,1.45985401459854
42121,"Venango","Pennsylvania","US","2020-09-10",41.40323442,-79.75845449,74,1,0,73,"Venango, Pennsylvania, US",146.048788189785,1.35135135135135
42123,"Warren","Pennsylvania","US","2020-09-10",41.81304978,-79.26969577,40,1,0,39,"Warren, Pennsylvania, US",102.064249445026,2.5
42125,"Washington","Pennsylvania","US","2020-09-10",40.19208869,-80.24582867,1156,28,0,1128,"Washington, Pennsylvania, US",558.818553162691,2.42214532871972
42127,"Wayne","Pennsylvania","US","2020-09-10",41.64938475,-75.29956506,196,10,0,186,"Wayne, Pennsylvania, US",381.612507544635,5.10204081632653
42129,"Westmoreland","Pennsylvania","US","2020-09-10",40.3137798,-79.46615476,1914,49,0,1865,"Westmoreland, Pennsylvania, US",548.582827695121,2.56008359456635
42131,"Wyoming","Pennsylvania","US","2020-09-10",41.51955538,-76.01074915,70,8,0,62,"Wyoming, Pennsylvania, US",261.252519220721,11.4285714285714
42133,"York","Pennsylvania","US","2020-09-10",39.9210089,-76.73040131,3889,131,0,3758,"York, Pennsylvania, US",866.035122411804,3.36847518642324
44001,"Bristol","Rhode Island","US","2020-09-10",41.71018079,-71.28652315,369,0,0,369,"Bristol, Rhode Island, US",761.154314239155,0
44003,"Kent","Rhode Island","US","2020-09-10",41.67106337,-71.57641596,1746,0,0,1746,"Kent, Rhode Island, US",1062.74194726463,0
44005,"Newport","Rhode Island","US","2020-09-10",41.5642026,-71.26569799,476,0,0,476,"Newport, Rhode Island, US",579.907896981068,0
44007,"Providence","Rhode Island","US","2020-09-10",41.87064746,-71.57753536,17500,0,0,17500,"Providence, Rhode Island, US",2738.94990225862,0
90044,"Unassigned","Rhode Island","US","2020-09-10",NA,NA,1852,1062,0,790,"Unassigned, Rhode Island, US",NA,57.3434125269978
44009,"Washington","Rhode Island","US","2020-09-10",41.45961631,-71.61435303,733,0,0,733,"Washington, Rhode Island, US",583.705614881706,0
51001,"Accomack","Virginia","US","2020-09-10",37.76707161,-75.63234615,1155,19,0,1136,"Accomack, Virginia, US",3574.0809506127,1.64502164502165
51003,"Albemarle","Virginia","US","2020-09-10",38.02080697,-78.55481085,1101,19,0,1082,"Albemarle, Virginia, US",1007.04289764932,1.72570390554042
51510,"Alexandria","Virginia","US","2020-09-10",38.814003,-77.08183073,3546,62,0,3484,"Alexandria, Virginia, US",2224.20152043556,1.74844895657078
51005,"Alleghany","Virginia","US","2020-09-10",37.78636074,-80.00222498,71,4,0,67,"Alleghany, Virginia, US",477.792732166891,5.63380281690141
51007,"Amelia","Virginia","US","2020-09-10",37.34081025,-77.98584649,113,3,0,110,"Amelia, Virginia, US",859.642449600609,2.65486725663717
51009,"Amherst","Virginia","US","2020-09-10",37.60308293,-79.14548696,327,1,0,326,"Amherst, Virginia, US",1034.64641670622,0.305810397553517
51011,"Appomattox","Virginia","US","2020-09-10",37.37569884,-78.81340003,183,1,0,182,"Appomattox, Virginia, US",1150.14769656213,0.546448087431694
51013,"Arlington","Virginia","US","2020-09-10",38.8767675,-77.10139853,3679,143,0,3536,"Arlington, Virginia, US",1553.35624593611,3.886925795053
51015,"Augusta","Virginia","US","2020-09-10",38.16404586,-79.12461614,398,4,0,394,"Augusta, Virginia, US",526.747664046163,1.00502512562814
51017,"Bath","Virginia","US","2020-09-10",38.05852573,-79.73912095,4,0,0,4,"Bath, Virginia, US",96.455268869062,0
51019,"Bedford","Virginia","US","2020-09-10",37.3080028,-79.5281964,621,9,0,612,"Bedford, Virginia, US",786.105801486132,1.44927536231884
51021,"Bland","Virginia","US","2020-09-10",37.13128068,-81.13599391,62,1,0,61,"Bland, Virginia, US",987.261146496815,1.61290322580645
51023,"Botetourt","Virginia","US","2020-09-10",37.55531756,-79.80982182,265,10,0,255,"Botetourt, Virginia, US",792.962087435291,3.77358490566038
51520,"Bristol","Virginia","US","2020-09-10",36.6163024,-82.16359122,149,2,0,147,"Bristol, Virginia, US",888.915403889751,1.34228187919463
51025,"Brunswick","Virginia","US","2020-09-10",36.76366949,-77.8593436,318,2,0,316,"Brunswick, Virginia, US",1959.21385004005,0.628930817610063
51027,"Buchanan","Virginia","US","2020-09-10",37.26818323,-82.03749726,101,2,0,99,"Buchanan, Virginia, US",480.860788421253,1.98019801980198
51029,"Buckingham","Virginia","US","2020-09-10",37.57242268,-78.52518834,657,8,0,649,"Buckingham, Virginia, US",3831.35059482155,1.21765601217656
51530,"Buena Vista","Virginia","US","2020-09-10",37.73484642,-79.35296097,77,1,0,76,"Buena Vista, Virginia, US",1188.63846866317,1.2987012987013
51031,"Campbell","Virginia","US","2020-09-10",37.20553386,-79.09678609,359,3,0,356,"Campbell, Virginia, US",654.094925753849,0.835654596100279
51033,"Caroline","Virginia","US","2020-09-10",38.02679129,-77.34901405,283,5,0,278,"Caroline, Virginia, US",921.074043938161,1.76678445229682
51035,"Carroll","Virginia","US","2020-09-10",36.73066666,-80.73455942,448,19,0,429,"Carroll, Virginia, US",1503.80987546574,4.24107142857143
51036,"Charles City","Virginia","US","2020-09-10",37.35358063,-77.05634116,71,5,0,66,"Charles City, Virginia, US",1019.67542725837,7.04225352112676
51037,"Charlotte","Virginia","US","2020-09-10",37.01909701,-78.66314092,86,0,0,86,"Charlotte, Virginia, US",723.905723905724,0
51540,"Charlottesville","Virginia","US","2020-09-10",38.03527919,-78.48569588,819,24,0,795,"Charlottesville, Virginia, US",1732.7465831676,2.93040293040293
51550,"Chesapeake","Virginia","US","2020-09-10",36.67670048,-76.30545744,3982,50,0,3932,"Chesapeake, Virginia, US",1626.40145404048,1.25565042692115
51041,"Chesterfield","Virginia","US","2020-09-10",37.37373208,-77.5868014,5347,85,0,5262,"Chesterfield, Virginia, US",1515.5809774321,1.5896764540864
51043,"Clarke","Virginia","US","2020-09-10",39.11271747,-77.99199425,86,0,0,86,"Clarke, Virginia, US",588.275531842123,0
51570,"Colonial Heights","Virginia","US","2020-09-10",37.26420587,-77.39609676,233,23,0,210,"Colonial Heights, Virginia, US",1341.39320667818,9.87124463519313
51580,"Covington","Virginia","US","2020-09-10",37.7824656,-79.98631446,29,0,0,29,"Covington, Virginia, US",523.654749006862,0
51045,"Craig","Virginia","US","2020-09-10",37.48133648,-80.21072274,24,0,0,24,"Craig, Virginia, US",467.745078931982,0
51047,"Culpeper","Virginia","US","2020-09-10",38.48199985,-77.9563087,1140,14,0,1126,"Culpeper, Virginia, US",2167.09438266325,1.2280701754386
51049,"Cumberland","Virginia","US","2020-09-10",37.51328851,-78.24398086,102,0,0,102,"Cumberland, Virginia, US",1026.98348771647,0
51590,"Danville","Virginia","US","2020-09-10",36.58022376,-79.40395668,698,17,0,681,"Danville, Virginia, US",1743.08260912996,2.43553008595989
51051,"Dickenson","Virginia","US","2020-09-10",37.12560977,-82.35124171,74,1,0,73,"Dickenson, Virginia, US",516.831959770918,1.35135135135135
51053,"Dinwiddie","Virginia","US","2020-09-10",37.07544585,-77.63451754,327,8,0,319,"Dinwiddie, Virginia, US",1145.59977578475,2.44648318042813
51595,"Emporia","Virginia","US","2020-09-10",36.69455571,-77.53406129,241,19,0,222,"Emporia, Virginia, US",4508.04339693229,7.88381742738589
51057,"Essex","Virginia","US","2020-09-10",37.93357639,-76.94230311,150,2,0,148,"Essex, Virginia, US",1369.48781155848,1.33333333333333
51059,"Fairfax","Virginia","US","2020-09-10",38.83677558,-77.27565836,19177,566,0,18611,"Fairfax, Virginia, US",1671.15165415866,2.95145226052042
51600,"Fairfax City","Virginia","US","2020-09-10",38.85157547,-77.2977964,126,7,0,119,"Fairfax City, Virginia, US",524.584703776177,5.55555555555556
51610,"Falls Church","Virginia","US","2020-09-10",38.88485255,-77.17560759,66,7,0,59,"Falls Church, Virginia, US",451.529041526989,10.6060606060606
51061,"Fauquier","Virginia","US","2020-09-10",38.73564842,-77.80647472,827,20,0,807,"Fauquier, Virginia, US",1161.15806913594,2.41837968561064
51063,"Floyd","Virginia","US","2020-09-10",36.9302126,-80.36738849,161,2,0,159,"Floyd, Virginia, US",1022.28712934155,1.24223602484472
51065,"Fluvanna","Virginia","US","2020-09-10",37.84157909,-78.27715475,237,9,0,228,"Fluvanna, Virginia, US",869.086908690869,3.79746835443038
51067,"Franklin","Virginia","US","2020-09-10",36.99536167,-79.88023649,194,1,0,193,"Franklin, Virginia, US",346.168944720031,0.515463917525773
51620,"Franklin City","Virginia","US","2020-09-10",36.6831435,-76.93859681,343,7,0,336,"Franklin City, Virginia, US",4305.25919417598,2.04081632653061
51069,"Frederick","Virginia","US","2020-09-10",39.20172582,-78.25974949,794,11,0,783,"Frederick, Virginia, US",889.008319057696,1.38539042821159
51630,"Fredericksburg","Virginia","US","2020-09-10",38.2977863,-77.4922454,511,4,0,507,"Fredericksburg, Virginia, US",1759.88428158149,0.782778864970646
51640,"Galax","Virginia","US","2020-09-10",36.66601852,-80.91703124,403,28,0,375,"Galax, Virginia, US",6349.45643611155,6.94789081885856
51071,"Giles","Virginia","US","2020-09-10",37.31234791,-80.70636931,61,0,0,61,"Giles, Virginia, US",364.832535885167,0
51073,"Gloucester","Virginia","US","2020-09-10",37.40809042,-76.53524337,211,2,0,209,"Gloucester, Virginia, US",564.956624183357,0.947867298578199
51075,"Goochland","Virginia","US","2020-09-10",37.71714806,-77.90381514,231,7,0,224,"Goochland, Virginia, US",972.508735738644,3.03030303030303
51077,"Grayson","Virginia","US","2020-09-10",36.65677234,-81.23215889,266,8,0,258,"Grayson, Virginia, US",1710.61093247588,3.00751879699248
51079,"Greene","Virginia","US","2020-09-10",38.29545894,-78.46525378,203,3,0,200,"Greene, Virginia, US",1024.26964024421,1.47783251231527
51081,"Greensville","Virginia","US","2020-09-10",36.67878901,-77.56351439,727,11,0,716,"Greensville, Virginia, US",6413.19689484827,1.5130674002751
51083,"Halifax","Virginia","US","2020-09-10",36.76654925,-78.93512622,257,4,0,253,"Halifax, Virginia, US",757.866179115921,1.55642023346304
51650,"Hampton","Virginia","US","2020-09-10",37.03513786,-76.35879121,1661,16,0,1645,"Hampton, Virginia, US",1234.85242732882,0.963275135460566
51085,"Hanover","Virginia","US","2020-09-10",37.7583355,-77.49464673,901,35,0,866,"Hanover, Virginia, US",836.070745875323,3.88457269700333
51660,"Harrisonburg","Virginia","US","2020-09-10",38.43542574,-78.87536254,1989,34,0,1955,"Harrisonburg, Virginia, US",3751.69760072431,1.70940170940171
51087,"Henrico","Virginia","US","2020-09-10",37.53460572,-77.39326555,4872,195,0,4677,"Henrico, Virginia, US",1472.71309299978,4.00246305418719
51089,"Henry","Virginia","US","2020-09-10",36.68542395,-79.87634026,920,16,0,904,"Henry, Virginia, US",1819.72822754515,1.73913043478261
51091,"Highland","Virginia","US","2020-09-10",38.35799465,-79.56124594,6,0,0,6,"Highland, Virginia, US",273.972602739726,0
51670,"Hopewell","Virginia","US","2020-09-10",37.29186313,-77.29754684,359,5,0,354,"Hopewell, Virginia, US",1593.50170890852,1.39275766016713
51093,"Isle of Wight","Virginia","US","2020-09-10",36.90579348,-76.70842863,625,11,0,614,"Isle of Wight, Virginia, US",1684.22754587836,1.76
51095,"James City","Virginia","US","2020-09-10",37.31156958,-76.76950618,777,18,0,759,"James City, Virginia, US",1015.38099656312,2.31660231660232
51099,"King George","Virginia","US","2020-09-10",38.26818502,-77.15852768,214,4,0,210,"King George, Virginia, US",797.436279624385,1.86915887850467
51101,"King William","Virginia","US","2020-09-10",37.70965316,-77.09384941,126,2,0,124,"King William, Virginia, US",734.779566130161,1.58730158730159
51097,"King and Queen","Virginia","US","2020-09-10",37.71044922,-76.88689628,60,1,0,59,"King and Queen, Virginia, US",854.092526690391,1.66666666666667
51103,"Lancaster","Virginia","US","2020-09-10",37.71889653,-76.46400482,84,0,0,84,"Lancaster, Virginia, US",792.228614543054,0
51105,"Lee","Virginia","US","2020-09-10",36.70586667,-83.12606515,234,4,0,230,"Lee, Virginia, US",999.018059172608,1.70940170940171
51678,"Lexington","Virginia","US","2020-09-10",37.78258621,-79.44262866,44,1,0,43,"Lexington, Virginia, US",590.92130002686,2.27272727272727
51107,"Loudoun","Virginia","US","2020-09-10",39.08990083,-77.63481877,6273,118,0,6155,"Loudoun, Virginia, US",1516.91017512296,1.88107763430575
51109,"Louisa","Virginia","US","2020-09-10",37.97850256,-77.96274807,265,3,0,262,"Louisa, Virginia, US",704.955973504296,1.13207547169811
51111,"Lunenburg","Virginia","US","2020-09-10",36.94618528,-78.24133319,101,2,0,99,"Lunenburg, Virginia, US",828.14037389308,1.98019801980198
51680,"Lynchburg","Virginia","US","2020-09-10",37.40021399,-79.19888138,1116,5,0,1111,"Lynchburg, Virginia, US",1358.19297049946,0.448028673835125
51113,"Madison","Virginia","US","2020-09-10",38.41531222,-78.28220331,96,2,0,94,"Madison, Virginia, US",723.927305633059,2.08333333333333
51683,"Manassas","Virginia","US","2020-09-10",38.7464321,-77.48509905,1842,24,0,1818,"Manassas, Virginia, US",4483.38809784593,1.30293159609121
51685,"Manassas Park","Virginia","US","2020-09-10",38.77058531,-77.44399307,587,7,0,580,"Manassas Park, Virginia, US",3358.50783842545,1.19250425894378
51690,"Martinsville","Virginia","US","2020-09-10",36.68212094,-79.86352771,348,6,0,342,"Martinsville, Virginia, US",2772.02485263661,1.72413793103448
51115,"Mathews","Virginia","US","2020-09-10",37.44164146,-76.34098896,23,0,0,23,"Mathews, Virginia, US",260.357708852162,0
51117,"Mecklenburg","Virginia","US","2020-09-10",36.67882005,-78.36131056,609,33,0,576,"Mecklenburg, Virginia, US",1991.04194592474,5.41871921182266
51119,"Middlesex","Virginia","US","2020-09-10",37.63191998,-76.55064617,62,1,0,61,"Middlesex, Virginia, US",585.900585900586,1.61290322580645
51121,"Montgomery","Virginia","US","2020-09-10",37.17746986,-80.37868691,1073,4,0,1069,"Montgomery, Virginia, US",1088.95316385041,0.372786579683131
51125,"Nelson","Virginia","US","2020-09-10",37.78790447,-78.88498513,90,0,0,90,"Nelson, Virginia, US",602.813127930342,0
51127,"New Kent","Virginia","US","2020-09-10",37.50694406,-76.99828634,160,1,0,159,"New Kent, Virginia, US",692.910657832056,0.625
51700,"Newport News","Virginia","US","2020-09-10",37.08166899,-76.51754109,2505,28,0,2477,"Newport News, Virginia, US",1397.68447482215,1.11776447105788
51710,"Norfolk","Virginia","US","2020-09-10",36.89934014,-76.26420872,4545,60,0,4485,"Norfolk, Virginia, US",1872.35830634995,1.32013201320132
